0.000000000000000000e+00,-1.383060939672301686e+02
9.296996866290259929e-05,-1.464022416989018609e+02
1.916761950293272953e-04,-1.404041240549019278e+02
2.960835672319823498e-04,-1.440974658921517175e+02
4.061571570435735471e-04,-1.378661979232645365e+02
5.218622205824227688e-04,-1.409618614768222358e+02
6.431641989967135271e-04,-1.374587193490477830e+02
7.700287191275323375e-04,-1.375557427982987804e+02
9.024215941508846725e-04,-1.330543895229328939e+02
1.040308824198857155e-03,-1.356108407361168986e+02
1.183656596960090679e-03,-1.352740243647241698e+02
1.332431288259752680e-03,-1.365960817000219834e+02
1.486599462619159467e-03,-1.316900241509785587e+02
1.646127873795235654e-03,-1.352273262415653505e+02
1.810983465299969728e-03,-1.307266784979800320e+02
1.981133370900031113e-03,-1.264816708320286978e+02
2.156544915096731720e-03,-1.363364689780255219e+02
2.337185613586483576e-03,-1.324585225560545609e+02
2.523023173701920141e-03,-1.316704268908172253e+02
2.714025494833866708e-03,-1.344824110887529685e+02
2.910160668834279804e-03,-1.307722207913404588e+02
3.111396980400387390e-03,-1.333874279995667393e+02
3.317702907440109230e-03,-1.270400039884672907e+02
3.529047121419000288e-03,-1.331859656343530958e+02
3.745398487688833371e-03,-1.280247724475216842e+02
3.966726065797970650e-03,-1.213831740547540790e+02
4.192999109783737861e-03,-1.249477238210264431e+02
4.424187068446899622e-03,-1.275108657831677874e+02
4.660259585608429733e-03,-1.228258066423382644e+02
4.901186500348762506e-03,-1.283982932156944230e+02
5.146937847229567618e-03,-1.223220284724389444e+02
5.397483856498365949e-03,-1.286531839380192821e+02
5.652794954276010690e-03,-1.222217088835873682e+02
5.912841762727256631e-03,-1.255385331094153685e+02
6.177595100214563345e-03,-1.257463392675572891e+02
6.447025981435240694e-03,-1.178808424071201131e+02
6.721105617542156088e-03,-1.278164299363228906e+02
6.999805416248115406e-03,-1.196136792172521126e+02
7.283096981914084084e-03,-1.168748875419897360e+02
7.570952115621377640e-03,-1.218541273269073315e+02
7.863342815227998550e-03,-1.191315458381267121e+02
8.160241275409232248e-03,-1.216873719149739799e+02
